Time,TRABUCO,SULPHURCREEK,ELTORO,PALISADES,LAGUNABEACH,DANAPOINT,TUCKER
12/29/2021 4:19,,,,,,,0.01
12/29/2021 4:28,,,,,,,0.01
12/29/2021 5:15,,,0.01,,,,
12/29/2021 7:41,,,,,0.01,,
12/29/2021 13:43,0.01,,,,,,
12/29/2021 13:45,0.01,,,,,,
12/29/2021 13:49,,,,,,,0.01
12/29/2021 13:51,0.01,,,,,,
12/29/2021 13:57,,,,,,,0.01
12/29/2021 14:02,,,,,,,0.01
12/29/2021 14:27,,,,,,,0.01
12/29/2021 14:41,,,,,,0.01,
12/29/2021 14:46,,,,,,0.01,
12/29/2021 14:54,,,,0.01,,,
12/29/2021 14:56,,0.01,,,,,
12/29/2021 14:57,,0.01,,,,,
12/29/2021 14:58,,0.01,,,,,
12/29/2021 14:59,,0.01,,,,,
12/29/2021 14:59,,0.01,,,,,
12/29/2021 15:01,,0.01,,,,,
12/29/2021 15:02,,0.01,,,,,
12/29/2021 15:03,,0.01,,,,,
12/29/2021 15:05,,0.01,,,,,
12/29/2021 15:08,,,,,0.01,,
12/29/2021 15:08,,0.01,,,,,
12/29/2021 15:19,,,0.01,,,,
12/29/2021 15:22,,,0.01,,,,
12/29/2021 15:24,0.01,,,,,,
12/29/2021 15:24,,,0.01,,,,
12/29/2021 15:26,,,0.01,,,,
12/29/2021 15:26,0.01,,,,,,
12/29/2021 15:28,0.01,,,,,,
12/29/2021 15:31,,,,,,,0.01
12/29/2021 15:32,0.01,,,,,,
12/29/2021 15:35,0.01,,,,,,
12/29/2021 15:36,,,,,,,0.01
12/29/2021 15:38,,,,,0.01,,
12/29/2021 15:39,0.01,,,,,,
12/29/2021 15:41,,,,,,,0.01
12/29/2021 15:42,0.01,,,,,,
12/29/2021 15:46,,,,,,,0.01
12/29/2021 15:49,,,0.01,,,,
12/29/2021 15:56,,,,,0.01,,
12/29/2021 16:02,0.01,,,,,,
12/29/2021 16:09,,,,,,,0.01
12/29/2021 16:29,,,,,,,0.01
12/29/2021 16:34,,,,0.01,,,
12/29/2021 16:34,,,,,0.01,,
12/29/2021 16:37,,,,,,,0.01
12/29/2021 16:40,,0.01,,,,,
12/29/2021 16:43,,0.01,,,,,
12/29/2021 16:44,,0.01,,,,,
12/29/2021 16:45,,0.01,,,,,
12/29/2021 16:46,,0.01,,,,,
12/29/2021 16:50,0.01,,,,,,
12/29/2021 17:00,,,0.01,,,,
12/29/2021 17:01,,,0.01,,,,
12/29/2021 17:05,,0.01,,,,,
12/29/2021 17:10,0.01,,,,,,
12/29/2021 17:18,,,,,,,0.01
12/29/2021 17:21,,,,,0.01,,
12/29/2021 17:21,,,,,,0.01,
12/29/2021 17:21,,,0.01,,,,
12/29/2021 17:21,,,,,0.01,,
12/29/2021 17:49,,,,,,,0.01
12/29/2021 17:52,0.01,,,,,,
12/29/2021 17:57,0.01,,,,,,
12/29/2021 18:02,,,0.01,,,,
12/29/2021 18:05,,,,,,,0.01
12/29/2021 18:24,,,,,0.01,,
12/29/2021 19:07,,,,0.01,,,
12/29/2021 19:10,,,,0.01,,,
12/29/2021 19:16,,,,,,,0.01
12/29/2021 19:29,,,,0.01,,,
12/29/2021 19:32,,,,0.01,,,
12/29/2021 19:33,,,,0.01,,,
12/29/2021 19:34,,,,0.01,,,
12/29/2021 19:36,,,,0.01,,,
12/29/2021 19:39,,,0.01,,,,
12/29/2021 19:41,,,,0.01,,,
12/29/2021 19:42,,,,0.01,,,
12/29/2021 19:43,,,,0.01,,,
12/29/2021 19:44,,,,0.01,,,
12/29/2021 19:49,,,,0.01,,,
12/29/2021 19:54,,,0.01,,,,
12/29/2021 19:55,,,0.01,,,,
12/29/2021 19:57,,,,0.01,,,
12/29/2021 19:58,,,,0.01,,,
12/29/2021 19:59,0.01,,,,,,
12/29/2021 20:01,0.01,,,,,,
12/29/2021 20:02,,,,0.01,,,
12/29/2021 20:03,0.01,,,,,,
12/29/2021 20:04,,,,0.01,,,
12/29/2021 20:06,,,,,,,0.01
12/29/2021 20:06,0.01,,,,,,
12/29/2021 20:09,,,,,,,0.01
12/29/2021 20:12,,,,,,,0.01
12/29/2021 20:14,,,,0.01,,,
12/29/2021 20:14,,,,,,0.01,
12/29/2021 20:16,,,,,,,0.01
12/29/2021 20:21,,,0.01,,,,
12/29/2021 20:22,0.01,,,,,,
12/29/2021 20:23,,,,,,,0.01
12/29/2021 20:26,0.01,,,,,,
12/29/2021 20:30,,0.01,,,,,
12/29/2021 20:30,0.01,,,,,,
12/29/2021 20:33,,,,,,,0.01
12/29/2021 20:35,0.01,,,,,,
12/29/2021 20:38,,,,,,,0.01
12/29/2021 20:40,,,,,0.01,,
12/29/2021 20:41,,,,0.01,,,
12/29/2021 20:42,0.01,,,,,,
12/29/2021 20:43,,,,,,,0.01
12/29/2021 20:45,,,,,0.01,,
12/29/2021 20:47,,,,,0.01,,
12/29/2021 20:47,,,0.01,,,,
12/29/2021 20:48,,,,,,,0.01
12/29/2021 20:52,,,,,0.01,,
12/29/2021 20:53,,,,,,,0.01
12/29/2021 20:55,,,,,,0.01,
12/29/2021 20:56,,0.01,,,,,
12/29/2021 21:03,,,,,0.01,,
12/29/2021 21:04,0.01,,,,,,
12/29/2021 21:09,,0.01,,,,,
12/29/2021 21:17,,,,,0.01,,
12/29/2021 21:23,,,,,,0.01,
12/29/2021 21:23,,,,,,,0.01
12/29/2021 21:25,,,0.01,,,,
12/29/2021 21:27,,0.01,,,,,
12/29/2021 21:28,,,,,0.01,,
12/29/2021 21:28,,,,,,0.01,
12/29/2021 21:29,,,,0.01,,,
12/29/2021 21:29,,,,,0.01,,
12/29/2021 21:30,,0.01,,,,,
12/29/2021 21:30,,,,,0.01,,
12/29/2021 21:32,,,,,0.01,,
12/29/2021 21:33,,0.01,,,,,
12/29/2021 21:34,,,,,,0.01,
12/29/2021 21:35,,,,,0.01,,
12/29/2021 21:35,,,,,,0.01,
12/29/2021 21:36,,,,,,0.01,
12/29/2021 21:38,,0.01,,,,,
12/29/2021 21:38,,,,,,0.01,
12/29/2021 21:39,,,,0.01,,,
12/29/2021 21:40,,,,,,0.01,
12/29/2021 21:41,,,,0.01,,,
12/29/2021 21:42,,,,,,0.01,
12/29/2021 21:43,,,0.01,,,,
12/29/2021 21:44,,,,0.01,,,
12/29/2021 21:44,,,,,,0.01,
12/29/2021 21:45,,0.01,,,,,
12/29/2021 21:46,,,,0.01,,,
12/29/2021 21:48,,,,,,0.01,
12/29/2021 21:49,,0.01,,,,,
12/29/2021 21:50,,0.01,,,,,
12/29/2021 21:51,,,,0.01,,,
12/29/2021 21:51,,,0.01,,,,
12/29/2021 21:51,,,,,,0.01,
12/29/2021 21:52,,,,,,,0.01
12/29/2021 21:53,,,,,0.01,,
12/29/2021 21:53,,0.01,,,,,
12/29/2021 21:54,0.01,,,,,,
12/29/2021 21:55,,,,,0.01,,
12/29/2021 21:55,,,0.01,,,,
12/29/2021 21:56,,0.01,,,,,
12/29/2021 21:57,,,,0.01,,,
12/29/2021 21:59,,,,,0.01,,
12/29/2021 22:00,0.01,,,,,,
12/29/2021 22:00,,,0.01,,,,
12/29/2021 22:01,,,,,,,0.01
12/29/2021 22:01,,0.01,,,,,
12/29/2021 22:02,,0.01,,,,,
12/29/2021 22:03,,,,,0.01,,
12/29/2021 22:04,,,0.01,,,,
12/29/2021 22:06,,0.01,,,,,
12/29/2021 22:07,,,0.01,,,,
12/29/2021 22:07,,,,,,,0.01
12/29/2021 22:08,0.01,,,,,,
12/29/2021 22:10,,,,0.01,,,
12/29/2021 22:11,,,,,,0.01,
12/29/2021 22:11,,,,,0.01,,
12/29/2021 22:11,0.01,,,,,,
12/29/2021 22:13,,,,,,,0.01
12/29/2021 22:14,,,0.01,,,,
12/29/2021 22:15,0.01,,,,,,
12/29/2021 22:17,,,,,,,0.01
12/29/2021 22:18,,,,,0.01,,
12/29/2021 22:20,,,,,,,0.01
12/29/2021 22:21,,0.01,,,,,
12/29/2021 22:21,0.01,,,,,,
12/29/2021 22:22,,,0.01,,,,
12/29/2021 22:25,,,,,,,0.01
12/29/2021 22:25,,,,0.01,,,
12/29/2021 22:28,0.01,,,,,,
12/29/2021 22:30,,,,,,,0.01
12/29/2021 22:33,0.01,,,,,,
12/29/2021 22:38,0.01,,,,,,
12/29/2021 22:39,,,,,,,0.01
12/29/2021 22:42,,,,,0.01,,
12/29/2021 22:42,,0.01,,,,,
12/29/2021 22:42,,,0.01,,,,
12/29/2021 22:42,0.01,,,,,,
12/29/2021 22:46,,,,,,,0.01
12/29/2021 22:48,,,0.01,,,,
12/29/2021 22:49,0.01,,,,,,
12/29/2021 22:52,,,,,,,0.01
12/29/2021 22:54,,,,,0.01,,
12/29/2021 22:55,0.01,,,,,,
12/29/2021 22:58,,,,,,,0.01
12/29/2021 22:59,0.01,,,,,,
12/29/2021 23:00,,0.01,,,,,
12/29/2021 23:01,0.01,,,,,,
12/29/2021 23:03,,,,,,,0.01
12/29/2021 23:05,0.01,,,,,,
12/29/2021 23:06,,,,0.01,,,
12/29/2021 23:08,,,,,,,0.01
12/29/2021 23:12,,,,,,,0.01
12/29/2021 23:15,,,0.01,,,,
12/29/2021 23:16,,,,,,,0.01
12/29/2021 23:20,0.01,,,,,,
12/29/2021 23:22,,,,,,,0.01
12/29/2021 23:27,0.01,,,,,,
12/29/2021 23:28,,,,,,,0.01
12/29/2021 23:30,0.01,,,,,,
12/29/2021 23:51,,,,,,,0.01
12/30/2021 0:03,,,,,,0.01,
12/30/2021 0:08,,0.01,,,,,
12/30/2021 0:09,,,,0.01,,,
12/30/2021 0:25,,,,,0.01,,
12/30/2021 0:26,0.01,,,,,,
12/30/2021 0:31,,,,0.01,,,
12/30/2021 0:32,,,,,,,0.01
12/30/2021 0:35,0.01,,,,,,
12/30/2021 0:40,,,,,,,0.01
12/30/2021 0:54,,,0.01,,,,
12/30/2021 0:56,0.01,,,,,,
12/30/2021 1:03,,,,,,,0.01
12/30/2021 1:05,0.01,,,,,,
12/30/2021 1:12,,,,,,,0.01
12/30/2021 1:20,,,,,,,0.01
12/30/2021 1:20,0.01,,,,,,
12/30/2021 1:28,,,,,,,0.01
12/30/2021 2:44,0.01,,,,,,
12/30/2021 2:53,,,,0.01,,,
12/30/2021 3:24,,0.01,,,,,
12/30/2021 3:28,,,,,0.01,,
12/30/2021 3:34,,0.01,,,,,
12/30/2021 3:40,,,,,,,0.01
12/30/2021 3:42,,,0.01,,,,
12/30/2021 3:45,,,,,0.01,,
12/30/2021 4:06,,,0.01,,,,
12/30/2021 4:09,,,,,,,0.01
12/30/2021 4:20,0.01,,,,,,
12/30/2021 4:27,,,,,,,0.01
12/30/2021 4:27,0.01,,,,,,
12/30/2021 5:14,,,,,0.01,,
12/30/2021 5:16,,0.01,,,,,
12/30/2021 5:26,,,,,,,0.01
12/30/2021 5:29,,,,0.01,,,
12/30/2021 5:32,,,0.01,,,,
12/30/2021 5:41,,,,,0.01,,
12/30/2021 5:45,,,,,0.01,,
12/30/2021 5:47,,,,,,0.01,
12/30/2021 5:50,,,,,0.01,,
12/30/2021 5:55,,0.01,,,,,
12/30/2021 5:55,,,0.01,,,,
12/30/2021 5:56,,,,,,0.01,
12/30/2021 5:58,,,,,,,0.01
12/30/2021 6:03,,,,,,0.01,
12/30/2021 6:04,,,,,0.01,,
12/30/2021 6:07,,0.01,,,,,
12/30/2021 6:17,,,0.01,,,,
12/30/2021 6:17,,,,,,,0.01
12/30/2021 6:19,,0.01,,,,,
12/30/2021 6:23,0.01,,,,,,
12/30/2021 6:25,,,,,,,0.01
12/30/2021 6:32,,,,,,,0.01
12/30/2021 6:33,,,0.01,,,,
12/30/2021 6:33,0.01,,,,,,
12/30/2021 6:40,,,,,,,0.01
12/30/2021 6:43,0.01,,,,,,
12/30/2021 6:48,,,,,,,0.01
12/30/2021 7:01,,,,,,,0.01
12/30/2021 7:23,,,0.01,,,,
12/30/2021 8:33,,,,,,,0.01
12/30/2021 10:42,,0.01,,,,,
12/30/2021 11:17,,,,,,0.01,
12/30/2021 11:19,,,,0.01,,,
12/30/2021 11:25,,,,0.01,,,
12/30/2021 11:32,,,,0.01,,,
12/30/2021 11:48,,,,,0.01,,
12/30/2021 11:50,,,,,,0.01,
12/30/2021 11:51,,,,,0.01,,
12/30/2021 11:54,,,,0.01,,,
12/30/2021 11:57,,,,,0.01,,
12/30/2021 11:59,,,,0.01,,,
12/30/2021 12:00,,,,,,0.01,
12/30/2021 12:01,,0.01,,,,,
12/30/2021 12:03,,,,,0.01,,
12/30/2021 12:05,,,,,,0.01,
12/30/2021 12:05,,,,0.01,,,
12/30/2021 12:06,,0.01,,,,,
12/30/2021 12:07,,,,,,,0.01
12/30/2021 12:09,0.01,,,,,,
12/30/2021 12:09,,,,0.01,,,
12/30/2021 12:14,,,,0.01,,,
12/30/2021 12:15,,0.01,,,,,
12/30/2021 12:16,,,0.01,,,,
12/30/2021 12:18,,,0.01,,,,
12/30/2021 12:20,,,,,0.01,,
12/30/2021 12:23,,,,,,,0.01
12/30/2021 12:26,,0.01,,,,,
12/30/2021 12:28,,,,,0.01,,
12/30/2021 12:31,,,,0.01,,,
12/30/2021 12:31,,,0.01,,,,
12/30/2021 12:32,,,,,,0.01,
12/30/2021 12:32,,,,,,,0.01
12/30/2021 12:33,0.01,,,,,,
12/30/2021 12:35,,,,,0.01,,
12/30/2021 12:38,,,,0.01,,,
12/30/2021 12:40,,,,,0.01,,
12/30/2021 12:41,,,,,,,0.01
12/30/2021 12:43,,0.01,,,,,
12/30/2021 12:46,,,0.01,,,,
12/30/2021 12:49,,,,,0.01,,
12/30/2021 12:49,,0.01,,,,,
12/30/2021 12:49,,,,0.01,,,
12/30/2021 12:50,,,,,,0.01,
12/30/2021 12:53,,0.01,,,,,
12/30/2021 12:54,,,,,0.01,,
12/30/2021 12:54,,,,,,0.01,
12/30/2021 12:57,,0.01,,,,,
12/30/2021 12:59,,,,,0.01,,
12/30/2021 13:00,,,,,,,0.01
12/30/2021 13:02,,,,0.01,,,
12/30/2021 13:02,,0.01,,,,,
12/30/2021 13:04,,,,,0.01,,
12/30/2021 13:04,,,,,,0.01,
12/30/2021 13:05,,,0.01,,,,
12/30/2021 13:05,,,0.01,,,,
12/30/2021 13:06,,0.01,,,,,
12/30/2021 13:08,0.01,,,,,,
12/30/2021 13:08,,,0.01,,,,
12/30/2021 13:09,,,,,0.01,,
12/30/2021 13:10,,,0.01,,,,
12/30/2021 13:10,,,,0.01,,,
12/30/2021 13:11,,,0.01,,,,
12/30/2021 13:11,,,,,,0.01,
12/30/2021 13:12,,,0.01,,,,
12/30/2021 13:12,,0.01,,,,,
12/30/2021 13:13,0.01,,,,,,
12/30/2021 13:14,,,0.01,,,,
12/30/2021 13:15,,,0.01,,,,
12/30/2021 13:16,,,0.01,,,,
12/30/2021 13:16,,,,,,,0.01
12/30/2021 13:17,,,,,0.01,,
12/30/2021 13:17,,,0.01,,,,
12/30/2021 13:18,,,,,,0.01,
12/30/2021 13:18,,0.01,,,,,
12/30/2021 13:21,,,0.01,,,,
12/30/2021 13:24,0.01,,,,,,
12/30/2021 13:24,,,,,,,0.01
12/30/2021 13:26,,0.01,,,,,
12/30/2021 13:30,,,,0.01,,,
12/30/2021 13:30,0.01,,,,,,
12/30/2021 13:30,,,,,,,0.01
12/30/2021 13:33,,0.01,,,,,
12/30/2021 13:33,,,0.01,,,,
12/30/2021 13:36,,,,,,,0.01
12/30/2021 13:37,,,0.01,,,,
12/30/2021 13:37,0.01,,,,,,
12/30/2021 13:41,,,,0.01,,,
12/30/2021 13:42,,,,,,,0.01
12/30/2021 13:43,,0.01,,,,,
12/30/2021 13:43,0.01,,,,,,
12/30/2021 13:47,0.01,,,,,,
12/30/2021 13:48,,,,,,,0.01
12/30/2021 13:50,,,,,,0.01,
12/30/2021 13:50,,,,,0.01,,
12/30/2021 13:50,0.01,,,,,,
12/30/2021 13:50,,0.01,,,,,
12/30/2021 13:54,,,,,,0.01,
12/30/2021 13:54,0.01,,,,,,0.01
12/30/2021 13:55,,,,,,0.01,
12/30/2021 13:56,,,0.01,,,,
12/30/2021 13:57,,0.01,,,,,
12/30/2021 13:59,,,,,,,0.01
12/30/2021 14:00,0.01,,,,,,
12/30/2021 14:01,,,,,,0.01,
12/30/2021 14:04,,,,,,,0.01
12/30/2021 14:06,,0.01,,,,,
12/30/2021 14:09,,0.01,,,,,
12/30/2021 14:10,,,,,,0.01,
12/30/2021 14:10,,,,,,,0.01
12/30/2021 14:10,,0.01,,,,,
12/30/2021 14:11,,0.01,,,,,
12/30/2021 14:12,,0.01,,,,,
12/30/2021 14:13,,,,,0.01,,
12/30/2021 14:16,,,,,,,0.01
12/30/2021 14:17,,,,,,0.01,
12/30/2021 14:18,,0.01,,,,,
12/30/2021 14:19,0.01,,,,,,
12/30/2021 14:21,,,,0.01,,,
12/30/2021 14:22,,,,,,,0.01
12/30/2021 14:23,,0.01,,,,,
12/30/2021 14:25,,,,,,0.01,
12/30/2021 14:29,,,,,,,0.01
12/30/2021 14:29,,0.01,,,,,
12/30/2021 14:31,,,0.01,,,,
12/30/2021 14:32,,,0.01,0.01,,,
12/30/2021 14:32,,0.01,,,,,
12/30/2021 14:33,,,,,0.01,,
12/30/2021 14:35,,,,,,0.01,
12/30/2021 14:37,,,0.01,,,,
12/30/2021 14:37,,0.01,,,,,
12/30/2021 14:38,,,,,0.01,,
12/30/2021 14:40,,,,,,,0.01
12/30/2021 14:41,,,0.01,,,,
12/30/2021 14:44,,0.01,,,,,
12/30/2021 14:51,,,,,0.01,,
12/30/2021 14:55,,,,,,,0.01
12/30/2021 14:56,,,0.01,,,,
12/30/2021 14:56,,,,0.01,,,
12/30/2021 14:59,,,0.01,,,,
12/30/2021 15:03,,0.01,,,,,
12/30/2021 15:07,0.01,,,,,,
12/30/2021 15:11,0.01,,,,,,
12/30/2021 15:11,,,,,,,0.01
12/30/2021 15:13,0.01,,,,,,
12/30/2021 15:14,0.01,,,,,,
12/30/2021 15:14,,,0.01,,,,
12/30/2021 15:17,,,,,0.01,,
12/30/2021 15:18,0.01,,,,,,
12/30/2021 15:20,,,,,0.01,,
12/30/2021 15:21,,,,,,,0.01
12/30/2021 15:26,0.01,,,,,,
12/30/2021 15:29,,,,,,,0.01
12/30/2021 15:30,,,,,,0.01,
12/30/2021 15:37,,,0.01,,,,
12/30/2021 15:37,,,,,,,0.01
12/30/2021 15:40,,,,,0.01,,
12/30/2021 15:47,,,,,,,0.01
12/30/2021 15:53,,0.01,,,,,
12/30/2021 16:02,,,,,,,0.01
12/30/2021 18:20,,,0.01,,,,
12/30/2021 19:53,,,,,0.01,,
12/30/2021 20:11,,,,0.01,,,
12/30/2021 22:47,,0.01,,,,,
12/30/2021 23:45,,,,,,,0.01
12/31/2021 1:21,0.01,,,,,,
12/31/2021 7:38,,,0.01,,,,
12/31/2021 22:08,,,0.01,,,,
1/15/2022 8:16,,,,,0.01,,
1/15/2022 8:30,,,,,,0.01,
1/15/2022 8:38,,0.01,,,,,
1/15/2022 8:43,,,,,,0.01,
1/15/2022 8:46,,,,0.01,,,
1/15/2022 8:47,,,,,0.01,,
1/15/2022 8:51,,,,,,0.01,
1/15/2022 8:56,,,,0.01,,,
1/15/2022 8:59,,0.01,,,,,
1/15/2022 9:03,,,,,0.01,,
1/15/2022 9:05,,0.01,,,,,
1/15/2022 9:07,,,,,,0.01,
1/15/2022 9:12,,,,0.01,,,
1/15/2022 9:19,,0.01,,,,,
1/15/2022 10:19,,,,,0.01,,
1/15/2022 10:21,,,0.01,,,,
1/15/2022 18:43,,,,,0.01,,
1/15/2022 18:54,,,,,,0.01,
1/17/2022 2:31,,,,,,,0.01
1/17/2022 7:16,0.01,,,,,,
1/17/2022 7:19,0.01,,,,,,
1/17/2022 7:42,0.01,,,,,,
1/17/2022 7:44,,,,,,,0.01
1/17/2022 8:32,0.01,,,,,,
1/17/2022 10:36,,,,,,,0.01
1/17/2022 11:23,,,,,,,0.01
1/17/2022 11:24,,,,,,,0.01
1/17/2022 12:00,,,,,,,0.01
1/17/2022 14:28,,,,,,,0.01
1/17/2022 23:19,,,,,,,0.01
1/17/2022 23:23,,,,,,,0.01
1/17/2022 23:24,0.01,,,,,,
1/17/2022 23:40,,,,,,,0.01
2/5/2022 16:24,,,,,,0.01,
2/5/2022 21:27,,,,,,0.02,
2/5/2022 21:28,,,,,,0.02,
2/5/2022 21:28,,,,,,0.03,
2/5/2022 22:11,,,,,,0.01,
2/6/2022 21:33,,,,,,0.01,
2/7/2022 17:21,,,,,,0.01,
2/9/2022 1:35,,,,,,0.01,
2/9/2022 4:34,,,,,,0.01,
2/9/2022 4:37,,,,,,0.01,
2/10/2022 2:07,,,,,,0.02,
2/10/2022 2:07,,,,,,0.01,
2/15/2022 7:42,0.01,,,,,,
2/15/2022 8:00,,0.01,,,,,
2/15/2022 8:09,,,,,,,0.01
2/15/2022 8:10,,,,0.01,,,
2/15/2022 8:31,,,,,,,0.01
2/15/2022 8:33,,,0.01,,,,
2/15/2022 8:46,,,,,,,0.01
2/15/2022 8:55,0.01,,,,,,
2/15/2022 9:01,,,0.01,,,,
2/15/2022 9:41,,,,,,,0.01
2/15/2022 10:01,,0.01,,,,,
2/15/2022 10:04,0.01,,,,,,
2/15/2022 10:26,0.01,,,,,,
2/15/2022 10:28,0.01,,,,,,
2/15/2022 11:11,,,,,,,0.01
2/15/2022 12:17,,,,,,0.01,
2/15/2022 12:21,,,,,,0.01,
2/15/2022 13:03,,,,,,,0.01
2/15/2022 13:59,0.01,,,,,,
2/15/2022 14:29,,,,,,,0.01
2/15/2022 14:43,0.01,,,,,,
2/15/2022 14:51,0.01,,,,,,
2/15/2022 18:11,,0.01,,,,,
2/15/2022 18:14,,,,,,0.01,
2/15/2022 18:14,,,,,,0.01,
2/15/2022 18:14,,,,,,0.01,
2/15/2022 18:15,,,,,,0.01,
2/15/2022 18:16,,,,,,0.01,
2/15/2022 18:21,,,,,,0.01,
2/15/2022 18:22,,,,0.01,,,
2/15/2022 18:22,,,,0.01,,,
2/15/2022 18:23,,,,0.01,,,
2/15/2022 18:24,,,,0.01,,,
2/15/2022 18:25,,,,0.01,,,
2/15/2022 18:26,,,,0.01,,,
2/15/2022 18:27,,,,0.01,,,
2/15/2022 18:36,,,,,,,0.01
2/15/2022 18:37,0.01,,,,,,
2/15/2022 18:40,,,,,,0.01,
2/15/2022 18:46,,,,0.01,,,
2/15/2022 18:53,,,0.01,,,,
2/15/2022 18:53,,,0.01,,,,
2/15/2022 18:53,,,0.01,,,,
2/15/2022 18:54,,,0.01,,,,
2/15/2022 18:54,,,0.01,,,,
2/15/2022 18:55,,0.01,,,,,
2/15/2022 18:55,,,,,,,0.01
2/15/2022 18:55,,0.01,,,,,
2/15/2022 18:56,,0.01,,,,,
2/15/2022 18:56,,,,,,,0.01
2/15/2022 18:56,,0.01,,,,,
2/15/2022 18:56,,,0.01,,,,
2/15/2022 18:56,,,,,,,0.01
2/15/2022 18:58,,,0.01,,,,
2/15/2022 18:58,,,,,,,0.01
2/15/2022 18:58,,0.01,,,,,
2/15/2022 19:01,,,,,,,0.01
2/15/2022 19:02,,,,,,,0.01
2/15/2022 19:03,,,,,,,0.01
2/15/2022 19:04,,,,,,,0.01
2/15/2022 19:05,,,,,,,0.01
2/15/2022 19:07,,,,,,,0.01
2/15/2022 19:08,0.01,,,,,,
2/15/2022 19:08,0.01,,,,,,
2/15/2022 19:08,,,,,,,0.01
2/15/2022 19:08,0.01,,,,,,
2/15/2022 19:09,0.01,,,,,,
2/15/2022 19:09,0.01,,,,,,
2/15/2022 19:10,,,,,,,0.01
2/15/2022 19:10,,,0.01,,,,
2/15/2022 19:11,0.01,,,,,,
2/15/2022 19:11,,,,,,,0.01
2/15/2022 19:12,0.01,,,,,,
2/15/2022 19:12,0.01,,,,,,
2/15/2022 19:13,,,,,,,0.01
2/15/2022 19:13,0.01,,,,,,
2/15/2022 19:14,0.01,,,,,,
2/15/2022 19:15,,,,,,,0.01
2/15/2022 19:16,0.01,,,,,,
2/15/2022 19:16,,,,,,,0.01
2/15/2022 19:17,0.01,,,,,,
2/15/2022 19:19,,,,,,,0.01
2/15/2022 19:20,0.01,,,,,,
2/15/2022 19:21,,,,,,,0.01
2/15/2022 19:25,,,,,,,0.01
2/15/2022 19:25,0.01,,,,,,
2/15/2022 19:28,,,,,,,0.01
2/15/2022 19:32,,,,,,,0.01
2/15/2022 19:32,0.01,,,,,,
2/15/2022 19:35,,,,,,,0.01
2/15/2022 19:40,,,,,,,0.01
2/15/2022 19:47,,,,,,,0.01
2/15/2022 19:56,,,,,,,0.01
2/15/2022 20:10,,,,,,,0.01
2/15/2022 21:29,,,,0.01,,,
2/16/2022 5:31,,0.01,,,,,
2/16/2022 8:38,,,,,,,0.01
2/17/2022 19:59,,,,,,0.02,
2/18/2022 3:59,,,,,,0.01,
2/18/2022 4:02,,,,,,0.01,
2/18/2022 13:55,,,,,,0.02,
2/18/2022 17:41,,,,,,0.02,
2/21/2022 9:18,,,0.01,,,,
2/22/2022 5:09,,,,,,,0.01
2/22/2022 5:14,,,,,,,0.01
2/22/2022 5:41,,,,,,,0.01
2/22/2022 6:00,,,,,,,0.01
2/22/2022 6:06,,,0.01,,,,
2/22/2022 6:13,0.01,,,,,,
2/22/2022 6:19,0.01,,,,,,
2/22/2022 6:27,,,,,,,0.01
2/22/2022 6:28,0.01,,,,,,
2/22/2022 6:49,,,,,,,0.01
2/22/2022 7:16,,,,,,,0.01
2/22/2022 7:23,0.01,,,,,,
2/22/2022 7:27,0.01,,,,,,
2/22/2022 7:35,0.01,,,,,,
2/22/2022 8:14,,,,,,,0.01
2/22/2022 10:55,,,,,,,0.01
2/22/2022 12:04,,,0.01,,,,
2/22/2022 14:47,,,,,,0.01,
2/22/2022 14:47,,,,,,0.01,
2/22/2022 14:47,,,,,,0.01,
2/22/2022 14:48,,,,,,0.01,
2/22/2022 14:50,,,,,,0.01,
2/22/2022 14:52,,,,,,0.01,
2/22/2022 14:52,,,,,,0.01,
2/22/2022 14:54,,,,0.01,,,
2/22/2022 14:54,,,,,,0.01,
2/22/2022 14:55,,,,0.01,,,
2/22/2022 14:57,,,,0.01,,,
2/22/2022 15:00,,,,0.01,,,
2/22/2022 15:00,,,,,,0.01,
2/22/2022 15:01,,,,0.01,,,
2/22/2022 15:01,,,,0.01,,,
2/22/2022 15:02,,,,0.01,,,
2/22/2022 15:02,,,,0.01,,,
2/22/2022 15:02,,,,0.01,,,
2/22/2022 15:03,,,,0.01,,,
2/22/2022 15:05,,,,0.01,,,
2/22/2022 15:07,,,,,,0.01,
2/22/2022 15:09,,,,0.01,,,
2/22/2022 15:10,,,,0.01,,,
2/22/2022 15:11,,,,0.01,,,
2/22/2022 15:14,,,,0.01,,,
2/22/2022 15:21,,,,0.01,,,
2/22/2022 16:23,,,0.01,,,,
2/22/2022 16:25,,,0.01,,,,
2/22/2022 16:27,,,0.01,,,,
2/22/2022 16:28,,,,,,0.01,
2/22/2022 16:37,0.01,,,,,,
2/22/2022 16:38,,,,0.01,,,
2/22/2022 16:39,0.01,,,,,,
2/22/2022 16:40,0.01,,,,,,
2/22/2022 17:14,,,,,,,0.01
2/22/2022 17:16,,,0.01,,,,
2/22/2022 17:22,,,0.01,,,,
2/22/2022 17:22,0.01,,,,,,
2/22/2022 17:22,,,0.01,,,,
2/22/2022 17:26,0.01,,,,,,
2/22/2022 17:26,,,0.01,,,,
2/22/2022 17:32,0.01,,,,,,
2/22/2022 17:36,,,,,,0.01,
2/22/2022 17:38,0.01,,,,,,
2/22/2022 17:42,,,,,,0.01,
2/22/2022 17:42,0.01,,,,,,
