OBJECTID,Location Description,Size 1,Last Update Date,Last Editor,Size 2,Size 3,CatchID,DrainID,Inspection Status,Facility Type,Jurisdiction,Watershed Management Area,GlobalID,PRIORITY,Flow Monitoring Status,Flow Monitoring Deploy Date,Flow Monitoring Return Date,Next Inspection Date,POINT_X,POINT_Y,Persistent Flow,Facility Identifier,Survey Link,Outfall Capture Feasibility Study,Dry Weather Samples,Accessibility,Flow Measurement Count,Last Discharge Observation,Last Discharge Measurement Trend,AVGFLOWWIDTH,AVGFLOWDEPTH,AVGFLOWVEL,AVGDISCHARGE,MAXDISCHARGE,MINDISCHARGE,OBJECTID2,Facility ID,Collection Staff,Inspection Date,Accessibility3,Flow Condition,Flow Velocity (Sec. / 6 Feet),Flow Width,Flow Depth,Biological Condition,Vegetative Condition,Trash Condition,Structural Condition,IDIC,Maintenance Issues,COMMENTS,LASTEDITOR,LASTUPDATE,Media Link,Visit Number,Connectivity to RW,Upstream RW Condition,Downstream RW Condition,Relative Contribution to RW Flow,GlobalID4,swDischargePointGUID,Conductivity,Algae Condition,Trash Location,OBSWEATHER,RW Vegetative Condition,RW Algae Conditions,Scour Pond Water Condition,Dissipator Water Condition
17497,CDC1Added,,7/16/2021 18:12,OCENVRESUSER,,,261,L01,Verified,Manhole,Orange Co,South,{79A009BA-1ECB-4657-A8A3-9B41F160D899},,,,,,-117.584615,33.609969,,L01-261-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={79A009BA-1ECB-4657-A8A3-9B41F160D899}&field:Station=L01-261-5,No,No,Difficult accessibility,,,,,,,,,,68773,,WStephens,5/13/2019 22:31,Difficult accessibility,,,,,,,,,,,"Unaccessible outfall, upstream manhole pictured",OCPWPublisher,5/13/2019 22:40,,,,,,,{D16CE24E-18B0-4087-8FF5-487FA21DAAB7},{79A009BA-1ECB-4657-A8A3-9B41F160D899},,,,,,,,
17500,CDC4Added,,7/16/2021 18:12,OCENVRESUSER,,,283,L01,Verified,Manhole,Orange Co,South,{B6360407-16B3-4615-9A38-E2F2D98716F7},,,,,,-117.5843292,33.6028709,,L01-283-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B6360407-16B3-4615-9A38-E2F2D98716F7}&field:Station=L01-283-1,No,No,Difficult accessibility,,,,,,,,,,68766,,WStephens,5/13/2019 19:37,Difficult accessibility,,,,,Abundant,Overgrown,,,,,"Vegetation too dense to get down to stream, potential entrance with waders far downstream, upstream manhole pictured ",OCPWPublisher,5/13/2019 22:43,,,,,,,{D9989BCC-17D7-4BB9-AFB3-F109E7B91F58},{B6360407-16B3-4615-9A38-E2F2D98716F7},,,,,,,,
17505,CDC9Added,51,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,,,,,-117.5845432,33.58906495,Unknown,L01-303-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4DB1E7DE-3FD5-4696-8101-98BEA4A83871}&field:Station=L01-303-1,No,No,Easily accessible,,,,,,,,,,68769,,WStephens,5/13/2019 20:47,Easily accessible,Pooled or Ponded,,,,Abundant,Overgrown,Not Present (0 Items),Good,None,,"Outfall fully submerged, at the end of hole 1, waders needed ",OCPWPublisher,5/13/2019 20:48,,,,,,,{047D6B14-7595-43BC-8FCC-7D661D41B627},{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,,,,,,,
17505,CDC9Added,51,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,,,,,-117.5845432,33.58906495,Unknown,L01-303-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4DB1E7DE-3FD5-4696-8101-98BEA4A83871}&field:Station=L01-303-1,No,No,Easily accessible,,,,,,,,,,102847,,GivenS,9/30/2019 18:40,,Pooled or Ponded,,,,Sparse,Moderate,Not Present (0 Items),Good,None,None,"Dense vegetation hiding outfall location, located on bank of golf course, tea colored ponded water, directly below red marker on gold course",OCPWPublisher,9/30/2019 18:43,,,Direct Connection,Dry,Dry,,{20CB33FE-10E3-49D6-B6EE-5BD09C4B5F62},{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,No Macroalgae,,,,,,
17505,CDC9Added,51,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,,,,,-117.5845432,33.58906495,Unknown,L01-303-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4DB1E7DE-3FD5-4696-8101-98BEA4A83871}&field:Station=L01-303-1,No,No,Easily accessible,,,,,,,,,,114468,,CamilleA,5/5/2020 15:20,,Other - See Comments,,,,,,,,,,Inaccessible. Abundant poison oak.,OCPWPublisher,10/14/2020 18:50,,,,,,,{3B2FFE80-2485-4CE4-97E2-E2648DB07FEE},{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,,,Dry,,,Not present,Not present
17505,CDC9Added,51,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,,,,,-117.5845432,33.58906495,Unknown,L01-303-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4DB1E7DE-3FD5-4696-8101-98BEA4A83871}&field:Station=L01-303-1,No,No,Easily accessible,,,,,,,,,,152493,,GivenS,9/28/2020 17:20,,Pooled or Ponded,,,,Sparse,Overgrown,Sparse (<10 Items),Good,,Clogged,"Thick veg in flow path so cannot see connection,  but flowing water is heard.  Possible to access from street by climbing over short wall.  ",OCPWPublisher,9/28/2020 17:25,,,Undetermined,Flowing,Flowing,,{52BB9B4F-8348-45B0-8E4F-1CC351C2E1E9},{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,No Macroalgae,In flow path of outfall,Dry,,,Not present,Not present
17505,CDC9Added,51,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,,,,,-117.5845432,33.58906495,Unknown,L01-303-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4DB1E7DE-3FD5-4696-8101-98BEA4A83871}&field:Station=L01-303-1,No,No,Easily accessible,,,,,,,,,,156498,,CamilleA,5/3/2021 19:18,,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,None,None,Poison oak or bramble surrounding so can’t get to. Inspection from ~15’ away.,OCPWPublisher,5/3/2021 19:20,,,Undetermined,Flowing,Flowing,,{B63CBE4B-2ED6-439E-8951-E5F470DFC4D1},{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},,Small to Moderate Macroalgae,Within area surrounding outfall,Dry,,,"Brown ""tea"" tint",Not present
17504,CDC8Added,56,7/16/2021 18:12,OCENVRESUSER,46,,303,L01,Verified,Outfall,Orange Co,South,{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},,,,,,-117.5850715,33.59293399,Yes,L01-303-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DAFC646C-2E59-4F16-8AFD-87B9CAE3A703}&field:Station=L01-303-2,No,No,Easily accessible,1,0.07,,3.5,0.5,150,0.07,0.07,0.07,68768,,DCawthorne,5/13/2019 20:27,Easily accessible,Flowing,,,,Abundant,Moderate,Not Present (0 Items),Good,None,Sediment,"Trickle flow, 56""W x 44""Depth dimensions, access across hole 1 into creek with waders ",OCPWPublisher,5/17/2019 19:22,,,Direct Connection,Flowing,Flowing,,{85BDF408-9656-4B09-A13B-0FD9733E73BF},{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},,,,,,,,
17504,CDC8Added,56,7/16/2021 18:12,OCENVRESUSER,46,,303,L01,Verified,Outfall,Orange Co,South,{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},,,,,,-117.5850715,33.59293399,Yes,L01-303-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DAFC646C-2E59-4F16-8AFD-87B9CAE3A703}&field:Station=L01-303-2,No,No,Easily accessible,1,0.07,,3.5,0.5,150,0.07,0.07,0.07,102846,,GivenS,9/30/2019 18:27,,Pooled or Ponded,,,,Abundant,Overgrown,Sparse (<10 Items),Good,None,None,"heavy vegetation leading up to outfall location, actual outfall located upstream of collector map location, murky water with abundance of mosquito fish",OCPWPublisher,9/30/2019 18:29,,,Direct Connection,Flowing,Flowing,,{274F3E1C-284E-4856-98E9-11A25603323E},{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},,No Macroalgae,Within area surrounding outfall,,,,,
17504,CDC8Added,56,7/16/2021 18:12,OCENVRESUSER,46,,303,L01,Verified,Outfall,Orange Co,South,{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},,,,,,-117.5850715,33.59293399,Yes,L01-303-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DAFC646C-2E59-4F16-8AFD-87B9CAE3A703}&field:Station=L01-303-2,No,No,Easily accessible,1,0.07,,3.5,0.5,150,0.07,0.07,0.07,113669,,CamilleA,5/5/2020 14:07,,Pooled or Ponded,,,,Abundant,Overgrown,Sparse (<10 Items),Good,,Overgrown,North of dot 25’. Flowing 15’ from outfall. Brown/tea colored,OCPWPublisher,5/5/2020 14:14,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{C1F266F7-58BF-49AF-9DFF-28351498729C},{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},1542,Small to Moderate Macroalgae,In flow path of outfall,Dry,Abundant,No Macroalgae,Not present,Not present
17504,CDC8Added,56,7/16/2021 18:12,OCENVRESUSER,46,,303,L01,Verified,Outfall,Orange Co,South,{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},,,,,,-117.5850715,33.59293399,Yes,L01-303-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DAFC646C-2E59-4F16-8AFD-87B9CAE3A703}&field:Station=L01-303-2,No,No,Easily accessible,1,0.07,,3.5,0.5,150,0.07,0.07,0.07,152488,,GivenS,9/28/2020 16:45,,Flowing,150,3.5,0.5,Sparse,Moderate,Sparse (<10 Items),Good,,Clogged,"Wet water mark.  Very slow moving flow out of outfall, but it is ponded. Water heard flowing back in pipe.  Drainage could be improved so there is no ponding. Small fish in scour pond.  Dried/dead trees and grass above outfall.  Crows.",OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,,{AFF770B1-16B8-4A19-9D3C-897750ABC712},{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},,No Macroalgae,In flow path of outfall,Dry,Sparse,No Macroalgae,Not present,Not present
17504,CDC8Added,56,7/16/2021 18:12,OCENVRESUSER,46,,303,L01,Verified,Outfall,Orange Co,South,{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},,,,,,-117.5850715,33.59293399,Yes,L01-303-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DAFC646C-2E59-4F16-8AFD-87B9CAE3A703}&field:Station=L01-303-2,No,No,Easily accessible,1,0.07,,3.5,0.5,150,0.07,0.07,0.07,156497,,CamilleA,5/3/2021 19:05,,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,None,None,,OCPWPublisher,5/3/2021 19:10,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{15D90D9E-A375-4EC9-BFE4-659AA6B00A38},{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},,Small to Moderate Macroalgae,In flow path of outfall,Dry,Abundant,No Macroalgae,Not present,Green tint
17503,CDC7Added,36,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{688139FB-EB67-42AA-848F-C55BF48E6B28},,,,,,-117.5840821,33.59526175,Yes,L01-303-3,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={688139FB-EB67-42AA-848F-C55BF48E6B28}&field:Station=L01-303-3,No,No,Difficult accessibility,1,,,,,10,,,,68763,,WStephens,5/13/2019 17:50,Difficult accessibility,Flowing,,,,Abundant,Overgrown,Sparse (<10 Items),Good,None,Overgrown,"Unaccessible to measure diameter but estimate of 36"" , very steep slope off of golf course path, boots/waders necessary ",OCPWPublisher,5/17/2019 19:21,,,Direct Connection,Inaccessible,Flowing,Major Fraction (>50%),{14D61521-2F9B-4FC1-AE3B-F2A3E971304D},{688139FB-EB67-42AA-848F-C55BF48E6B28},,,,,,,,
17503,CDC7Added,36,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{688139FB-EB67-42AA-848F-C55BF48E6B28},,,,,,-117.5840821,33.59526175,Yes,L01-303-3,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={688139FB-EB67-42AA-848F-C55BF48E6B28}&field:Station=L01-303-3,No,No,Difficult accessibility,1,,,,,10,,,,80413,,KellyK,8/2/2019 19:50,,Pooled or Ponded,,,,Abundant,Overgrown,Sparse (<10 Items),Good,None,Overgrown,Heavy vegetation surrounding outfall. Ponded with algal growth. Clear water,OCPWPublisher,8/2/2019 21:14,,,Direct Connection,Inaccessible,Flowing,Small Fraction (<10%),{4124A0D2-BB08-4C18-B5F8-A8A4427DA8F7},{688139FB-EB67-42AA-848F-C55BF48E6B28},,Small to Moderate Macroalgae,Within area surrounding outfall,,,,,
17503,CDC7Added,36,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{688139FB-EB67-42AA-848F-C55BF48E6B28},,,,,,-117.5840821,33.59526175,Yes,L01-303-3,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={688139FB-EB67-42AA-848F-C55BF48E6B28}&field:Station=L01-303-3,No,No,Difficult accessibility,1,,,,,10,,,,113668,,CamilleA,5/5/2020 13:41,,Pooled or Ponded,,,,Abundant,Overgrown,Sparse (<10 Items),Erosion,,Overgrown,Access from south easier. Very overgrown. Flowing 20’ from outfall. Ponded at pipe.,OCPWPublisher,5/6/2020 16:14,,,Direct Connection,Flowing,Flowing,Minor Fraction (10 - 50%),{D5B0FA01-25C5-421D-A398-696A04202C58},{688139FB-EB67-42AA-848F-C55BF48E6B28},1306,No Macroalgae,In flow path of outfall,Dry,Abundant,No Macroalgae,Green tint,Not present
17503,CDC7Added,36,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{688139FB-EB67-42AA-848F-C55BF48E6B28},,,,,,-117.5840821,33.59526175,Yes,L01-303-3,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={688139FB-EB67-42AA-848F-C55BF48E6B28}&field:Station=L01-303-3,No,No,Difficult accessibility,1,,,,,10,,,,152484,,GivenS,9/28/2020 16:04,,Pooled or Ponded,10,,,Sparse,Overgrown,Sparse (<10 Items),Good,,Overgrown,"Overgrown vegetation, like palm fronds impedes access to view outfall.  Ponding viewed from above. Stinging nettle around.  Steep slippery slope with oak trees and dried leaves.  ",OCPWPublisher,9/28/2020 16:18,,,Direct Connection,Flowing,Flowing,,{F65624C8-C52E-4043-8118-F8400DA22C0E},{688139FB-EB67-42AA-848F-C55BF48E6B28},,No Macroalgae,Within area surrounding outfall,Dry,Moderate,No Macroalgae,"Brown ""tea"" tint",Not present
17502,CDC6Added,60,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{DB68879F-B851-41C0-A2C5-D131F57A6ECE},,,,,,-117.584659,33.596022,Yes,L01-303-4,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DB68879F-B851-41C0-A2C5-D131F57A6ECE}&field:Station=L01-303-4,No,No,Difficult accessibility,4,0.0045,Below Average Discharge,0.975,0.0175,12.25,0.01325,0.0324,0.0021,68764,,WStephens,5/13/2019 18:09,Difficult accessibility,Flowing,,,,Abundant,Overgrown,Sparse (<10 Items),Good,None,Overgrown,"60""diameter, down steep path to reach outfall, mosquitos abundant ",OCPWPublisher,5/13/2019 18:57,,,Direct Connection,Pooled or Ponded,Flowing,,{CAA65C99-EC75-4C41-ABF5-1D2E2529AC07},{DB68879F-B851-41C0-A2C5-D131F57A6ECE},,,,,,,,
17502,CDC6Added,60,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{DB68879F-B851-41C0-A2C5-D131F57A6ECE},,,,,,-117.584659,33.596022,Yes,L01-303-4,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DB68879F-B851-41C0-A2C5-D131F57A6ECE}&field:Station=L01-303-4,No,No,Difficult accessibility,4,0.0045,Below Average Discharge,0.975,0.0175,12.25,0.01325,0.0324,0.0021,80412,,KellyK,8/2/2019 19:04,,Flowing,12,0.9,0.01,Abundant,Overgrown,Sparse (<10 Items),Good,None,Overgrown,Clear water. Vegetation and mud directly outside outfall.,OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{8F6A3F24-C4BF-4C76-BEF5-D1F9B44836F9},{DB68879F-B851-41C0-A2C5-D131F57A6ECE},,No Macroalgae,In flow path of outfall,,,,,
17502,CDC6Added,60,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{DB68879F-B851-41C0-A2C5-D131F57A6ECE},,,,,,-117.584659,33.596022,Yes,L01-303-4,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DB68879F-B851-41C0-A2C5-D131F57A6ECE}&field:Station=L01-303-4,No,No,Difficult accessibility,4,0.0045,Below Average Discharge,0.975,0.0175,12.25,0.01325,0.0324,0.0021,113673,,CamilleA,5/5/2020 15:53,,Flowing,12,1.4,0.02,Abundant,Overgrown,Not Present (0 Items),Poor,,Other - See Comments,"Pipe large crack before head wall. Unable to measure velocity because flow too shallow, pipe bottom uneven.",OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{08B64C98-7E26-49B8-8253-6ABA7C588FFA},{DB68879F-B851-41C0-A2C5-D131F57A6ECE},1473,No Macroalgae,,Dry,Abundant,No Macroalgae,Clear,Not present
17502,CDC6Added,60,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{DB68879F-B851-41C0-A2C5-D131F57A6ECE},,,,,,-117.584659,33.596022,Yes,L01-303-4,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DB68879F-B851-41C0-A2C5-D131F57A6ECE}&field:Station=L01-303-4,No,No,Difficult accessibility,4,0.0045,Below Average Discharge,0.975,0.0175,12.25,0.01325,0.0324,0.0021,152486,,GivenS,9/28/2020 16:21,,Flowing,5,0.9,0.03,Sparse,Not Present,Sparse (<10 Items),Erosion,,Damaged,Pipe cracked.  Earth eroding away beneath outfall.  Another flow source coming in app 10 meters downstream.  Anoxic odor.  ,OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Major Fraction (>50%),{47DB2355-1A12-42EA-BA3D-4EBA5C168823},{DB68879F-B851-41C0-A2C5-D131F57A6ECE},2340,No Macroalgae,Within area surrounding outfall,Dry,Sparse,No Macroalgae,Not present,Not present
17502,CDC6Added,60,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{DB68879F-B851-41C0-A2C5-D131F57A6ECE},,,,,,-117.584659,33.596022,Yes,L01-303-4,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DB68879F-B851-41C0-A2C5-D131F57A6ECE}&field:Station=L01-303-4,No,No,Difficult accessibility,4,0.0045,Below Average Discharge,0.975,0.0175,12.25,0.01325,0.0324,0.0021,156496,,CamilleA,5/3/2021 18:51,,Flowing,20,0.7,0.01,Sparse,Overgrown,Sparse (<10 Items),Good,None,None,Too much veg to get to RW,OCPWPublisher,5/3/2021 18:56,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{32C74B75-EE8A-48E1-866C-0C34E6183E6D},{DB68879F-B851-41C0-A2C5-D131F57A6ECE},2128,No Macroalgae,In flow path of outfall,Dry,Abundant,,Clear,Not present
17501,CDC5Added,70,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},,,,,,-117.5843535,33.59975122,Yes,L01-303-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB}&field:Station=L01-303-5,No,No,Difficult accessibility,4,0.009,Below Average Discharge,1,0.015,9.25,0.0103,0.0192,0.006,68765,,WStephens,5/13/2019 19:12,Difficult accessibility,Flowing,,,,Abundant,Overgrown,Sparse (<10 Items),Good,Trash,Overgrown,"70""'diameter, trickle flow, steep slope to outfall",OCPWPublisher,5/13/2019 19:15,,,Partial - Significant Distance,Flowing,Pooled or Ponded,,{FC074050-FBAC-4859-B2CF-F9985F312C82},{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},,,,,,,,
17501,CDC5Added,70,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},,,,,,-117.5843535,33.59975122,Yes,L01-303-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB}&field:Station=L01-303-5,No,No,Difficult accessibility,4,0.009,Below Average Discharge,1,0.015,9.25,0.0103,0.0192,0.006,80411,,KellyK,8/2/2019 18:29,,Flowing,8,1.2,0.01,Abundant,Overgrown,Sparse (<10 Items),Good,None,Overgrown,Lead litter and soil in outfall. Clear water. ,OCENVRESUSER,9/30/2020 20:16,,,Partial - Significant Distance,Flowing,Flowing,,{471B8DA3-8C12-497C-9F50-12B85FFBA53D},{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},,No Macroalgae,In flow path of outfall,,,,,
17501,CDC5Added,70,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},,,,,,-117.5843535,33.59975122,Yes,L01-303-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB}&field:Station=L01-303-5,No,No,Difficult accessibility,4,0.009,Below Average Discharge,1,0.015,9.25,0.0103,0.0192,0.006,113674,,CamilleA,5/5/2020 16:14,,Flowing,12,1.4,0.01,Abundant,Overgrown,Moderate (11-50 Items),Good,,Other - See Comments,Smells like bathroom. White foam. Construction/grading adjacent to outfall.,OCENVRESUSER,9/30/2020 20:16,,,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,,{E59474AA-C925-42BD-A3F4-9E348FBDB222},{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},,No Macroalgae,In flow path of outfall,Dry,Abundant,No Macroalgae,Surface scum,Not present
17501,CDC5Added,70,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},,,,,,-117.5843535,33.59975122,Yes,L01-303-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB}&field:Station=L01-303-5,No,No,Difficult accessibility,4,0.009,Below Average Discharge,1,0.015,9.25,0.0103,0.0192,0.006,152082,,GivenS,9/24/2020 20:14,,Flowing,5,0.8,0.02,Sparse,Moderate,Sparse (<10 Items),Good,,Other - See Comments,"Abundant leaf litter, mud in pipe and apron.  Dried branches stacked up on slope. Wet water mark.  ",OCENVRESUSER,9/30/2020 20:16,,,Undetermined,Inaccessible,Inaccessible,,{21CAFA51-B054-4A7C-A21F-23566BB524D5},{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},1319,No Macroalgae,Within area surrounding outfall,Dry,,,Clear,Not present
17501,CDC5Added,70,7/16/2021 18:12,OCENVRESUSER,,,303,L01,Verified,Outfall,Orange Co,South,{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},,,,,,-117.5843535,33.59975122,Yes,L01-303-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB}&field:Station=L01-303-5,No,No,Difficult accessibility,4,0.009,Below Average Discharge,1,0.015,9.25,0.0103,0.0192,0.006,156494,,CamilleA,5/3/2021 18:06,,Flowing,12,0.6,0.02,Sparse,Moderate,Sparse (<10 Items),Good,None,None,"Light flow. At pond below structure, white to light brown surface scum or foam.",OCPWPublisher,5/3/2021 18:13,,,Undetermined,Flowing,,,{84B3A4AD-C78A-4EB9-AF2D-D8034D2DBB01},{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},1359,Small to Moderate Macroalgae,In flow path of outfall,Dry,,,Surface scum,Not present
16134,L06-Tesoro,72,7/16/2021 18:12,OCENVRESUSER,,,335,L01,Verified,Outfall,Orange Co,South,{6D056363-053F-45F5-B22A-6CAFD80C097C},,,,,,-117.6128526,33.57790461,Yes,L01-335-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={6D056363-053F-45F5-B22A-6CAFD80C097C}&field:Station=L01-335-1,No,No,Easily accessible,6,0.0035,Below Average Discharge,0.375,0.01666666,3.75,0.011573,0.024,0.0035,38985,,MagsalinJ,4/5/2018 20:14,Difficult accessibility,Flowing,6,0.35,0.01,Not Present,Moderate,Sparse (<10 Items),Good,,,Next to Tesoro HS. Sediment backup in dissipator. Need hip waders to access pipe ,OCENVRESUSER,9/30/2020 20:16,,1,Direct Connection,Pooled or Ponded,Pooled or Ponded,Small Fraction (<10%),{1D960917-38E4-49DF-A549-292E2A7A037E},{6D056363-053F-45F5-B22A-6CAFD80C097C},,,,,,,,
