"jurisdicti","EMC_Group","RC","EMC_Group_Area","Area_Rainfall","Juris_LU_Volume","Stormwater Volume (acre-ft)","Constituent","Fraction","Units","EMC_WMA_LU","LU_Load","PL_M"
"MISSION VIEJO","surface street",0.471,1778.868533688389,6.7,467.7979526467041,2462.7930467224264,"TSS","Total","mg/L",76.27630707003945,35681.900282815775,97032.08260620004
"MISSION VIEJO","surface street",0.471,1778.868533688389,6.7,467.7979526467041,2462.7930467224264,"Zinc, Total","Dissolved","mg/L",0.03082256141039716,14.4187311231111,39.20978138286243
"MISSION VIEJO","surface street",0.471,1778.868533688389,6.7,467.7979526467041,2462.7930467224264,"Zinc, Total","Total","mg/L",0.11216390547311601,52.47004534118212,142.68516344541715
"MISSION VIEJO","water",0.797,150.82622611333196,6.7,67.11641373521512,2462.7930467224264,,,,,,
"ORANGE CO","agriculture",0.222,1020.3162614579069,6.7,126.46820060770756,6334.618357059374,"Copper, Total","Dissolved","mg/L",0.007195275858728533,0.9099735907294754,2.4745496154992104
"ORANGE CO","agriculture",0.222,1020.3162614579069,6.7,126.46820060770756,6334.618357059374,"Copper, Total","Total","mg/L",0.043760403860667124,5.53429953412515,15.049776085532775
"ORANGE CO","agriculture",0.222,1020.3162614579069,6.7,126.46820060770756,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",256.0234041671853,32378.81923848378,399386858924.3982
"ORANGE CO","agriculture",0.222,1020.3162614579069,6.7,126.46820060770756,6334.618357059374,"Lead, Total","Total","mg/L",0.002138367614392031,0.27043550442995645,0.7354126321050902
"ORANGE CO","agriculture",0.222,1020.3162614579069,6.7,126.46820060770756,6334.618357059374,"TN","Total","mg/L",24.552987232229672,3105.1721148041047,8444.093917701071
"ORANGE CO","agriculture",0.222,1020.3162614579069,6.7,126.46820060770756,6334.618357059374,"TP","Total","mg/L",2.87445800292234,363.52753135201294,988.5637584376133
"ORANGE CO","agriculture",0.222,1020.3162614579069,6.7,126.46820060770756,6334.618357059374,"TSS","Total","mg/L",740.1407860602474,93604.27340941373,254544.1110974045
"ORANGE CO","agriculture",0.222,1020.3162614579069,6.7,126.46820060770756,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.00620536231337152,0.7847810058909777,2.134105380818607
"ORANGE CO","agriculture",0.222,1020.3162614579069,6.7,126.46820060770756,6334.618357059374,"Zinc, Total","Total","mg/L",0.10037463940221603,12.694200031845764,34.5201532526811
"ORANGE CO","business",0.414,353.11185864083166,6.7,81.62180612482824,6334.618357059374,"Copper, Total","Dissolved","mg/L",0.010032365405752707,0.8188597841217813,2.226777990690851
"ORANGE CO","business",0.414,353.11185864083166,6.7,81.62180612482824,6334.618357059374,"Copper, Total","Total","mg/L",0.029394369947765984,2.3992215650380326,6.524357257997915
"ORANGE CO","business",0.414,353.11185864083166,6.7,81.62180612482824,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,1577605.5211938014,19459477786716.39
"ORANGE CO","business",0.414,353.11185864083166,6.7,81.62180612482824,6334.618357059374,"Lead, Total","Total","mg/L",0.003914557566172833,0.3195132587306385,0.8688729207019951
"ORANGE CO","business",0.414,353.11185864083166,6.7,81.62180612482824,6334.618357059374,"TN","Total","mg/L",5.187196465843142,423.38834426644314,1151.3471107128446
"ORANGE CO","business",0.414,353.11185864083166,6.7,81.62180612482824,6334.618357059374,"TP","Total","mg/L",0.49933870499831046,40.7569269699949,110.83292854870696
"ORANGE CO","business",0.414,353.11185864083166,6.7,81.62180612482824,6334.618357059374,"TSS","Total","mg/L",77.68355320177191,6340.671918522808,17242.596288326567
"ORANGE CO","business",0.414,353.11185864083166,6.7,81.62180612482824,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,3.5420654067645083,9.632165899843027
"ORANGE CO","business",0.414,353.11185864083166,6.7,81.62180612482824,6334.618357059374,"Zinc, Total","Total","mg/L",0.1600574539228461,13.064178472924173,35.526259384156454
"ORANGE CO","business",0.422,154.31672747791563,6.7,36.35959293925489,6334.618357059374,"Copper, Total","Dissolved","mg/L",0.010032365405752707,0.36477272237103114,0.9919498863304728
"ORANGE CO","business",0.422,154.31672747791563,6.7,36.35959293925489,6334.618357059374,"Copper, Total","Total","mg/L",0.029394369947765984,1.0687673260066382,2.9063676161279823
"ORANGE CO","business",0.422,154.31672747791563,6.7,36.35959293925489,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,702766.7885908152,8668500793199.883
"ORANGE CO","business",0.422,154.31672747791563,6.7,36.35959293925489,6334.618357059374,"Lead, Total","Total","mg/L",0.003914557566172833,0.14233171964332456,0.38705178447474
"ORANGE CO","business",0.422,154.31672747791563,6.7,36.35959293925489,6334.618357059374,"TN","Total","mg/L",5.187196465843142,188.60435199399822,512.8839248335655
"ORANGE CO","business",0.422,154.31672747791563,6.7,36.35959293925489,6334.618357059374,"TP","Total","mg/L",0.49933870499831046,18.155752052553247,49.37210235379347
"ORANGE CO","business",0.422,154.31672747791563,6.7,36.35959293925489,6334.618357059374,"TSS","Total","mg/L",77.68355320177191,2824.5423724913776,7680.959439940113
"ORANGE CO","business",0.422,154.31672747791563,6.7,36.35959293925489,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,1.577863348885124,4.290785120658235
"ORANGE CO","business",0.422,154.31672747791563,6.7,36.35959293925489,6334.618357059374,"Zinc, Total","Total","mg/L",0.1600574539228461,5.819623871528229,15.82567687716713
"ORANGE CO","business",0.486,817.736260007596,6.7,221.89273415306118,6334.618357059374,"Copper, Total","Dissolved","mg/L",0.010032365405752707,2.2261089899050535,6.053601116723544
"ORANGE CO","business",0.486,817.736260007596,6.7,221.89273415306118,6334.618357059374,"Copper, Total","Total","mg/L",0.029394369947765984,6.522397116416369,17.7367732876981
"ORANGE CO","business",0.486,817.736260007596,6.7,221.89273415306118,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,4288795.10430454,52901509244743.45
"ORANGE CO","business",0.486,817.736260007596,6.7,221.89273415306118,6334.618357059374,"Lead, Total","Total","mg/L",0.003914557566172833,0.8686118813576428,2.36207206333156
"ORANGE CO","business",0.486,817.736260007596,6.7,221.89273415306118,6334.618357059374,"TN","Total","mg/L",5.187196465843142,1151.0012063950307,3129.991487380088
"ORANGE CO","business",0.486,817.736260007596,6.7,221.89273415306118,6334.618357059374,"TP","Total","mg/L",0.49933870499831046,110.79963052052395,301.3045498191028
"ORANGE CO","business",0.486,817.736260007596,6.7,221.89273415306118,6334.618357059374,"TSS","Total","mg/L",77.68355320177191,17237.41601866596,46874.81220965518
"ORANGE CO","business",0.486,817.736260007596,6.7,221.89273415306118,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,9.62927206553046,26.18549783207885
"ORANGE CO","business",0.486,817.736260007596,6.7,221.89273415306118,6334.618357059374,"Zinc, Total","Total","mg/L",0.1600574539228461,35.51558607251793,96.57981369495101
"ORANGE CO","developed open space",0.217,5639.918138865754,6.7,683.32308184141,6334.618357059374,"Copper, Total","Dissolved","mg/L",4.4085553457464587e-4,0.3012467625323893,0.8191996646818286
"ORANGE CO","developed open space",0.217,5639.918138865754,6.7,683.32308184141,6334.618357059374,"Copper, Total","Total","mg/L",0.0090266475911997,6.16811665071492,16.773355668646527
"ORANGE CO","developed open space",0.217,5639.918138865754,6.7,683.32308184141,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",19495.373627451405,13321638.788759843,164319996735537.63
"ORANGE CO","developed open space",0.217,5639.918138865754,6.7,683.32308184141,6334.618357059374,"Lead, Total","Total","mg/L",0.001895147836689217,1.294998260311557,3.521571922276568
"ORANGE CO","developed open space",0.217,5639.918138865754,6.7,683.32308184141,6334.618357059374,"TN","Total","mg/L",5.474926321837162,3741.1435270924253,10173.53181543717
"ORANGE CO","developed open space",0.217,5639.918138865754,6.7,683.32308184141,6334.618357059374,"TP","Total","mg/L",0.6464029921897596,441.7020847346154,1201.14884110981
"ORANGE CO","developed open space",0.217,5639.918138865754,6.7,683.32308184141,6334.618357059374,"TSS","Total","mg/L",78.12325765887076,53383.4251869501,145168.9759089613
"ORANGE CO","developed open space",0.217,5639.918138865754,6.7,683.32308184141,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.010494714571524367,7.171280704059983,19.501324092980326
"ORANGE CO","developed open space",0.217,5639.918138865754,6.7,683.32308184141,6334.618357059374,"Zinc, Total","Total","mg/L",0.01794714136300638,12.263695946412966,33.349455850106395
"ORANGE CO","highway/arterial",0.45,167.96733726491033,6.7,42.20179348780872,6334.618357059374,"Copper, Total","Dissolved","mg/L",0.023086218954965022,0.9742798447517692,2.649421741224855
"ORANGE CO","highway/arterial",0.45,167.96733726491033,6.7,42.20179348780872,6334.618357059374,"Copper, Total","Total","mg/L",0.10955179809315539,4.6232823593454615,12.572388584916345
"ORANGE CO","highway/arterial",0.45,167.96733726491033,6.7,42.20179348780872,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",4668.938805513393,197037.59127749255,2430422928357.291
"ORANGE CO","highway/arterial",0.45,167.96733726491033,6.7,42.20179348780872,6334.618357059374,"Lead, Total","Total","mg/L",0.03568992667489768,1.5061789151290679,4.095849037022966
"ORANGE CO","highway/arterial",0.45,167.96733726491033,6.7,42.20179348780872,6334.618357059374,"TN","Total","mg/L",7.526108567663884,317.6152795393791,863.7116240162403
"ORANGE CO","highway/arterial",0.45,167.96733726491033,6.7,42.20179348780872,6334.618357059374,"TP","Total","mg/L",0.7965016337813982,33.61379746154481,91.40815780956241
"ORANGE CO","highway/arterial",0.45,167.96733726491033,6.7,42.20179348780872,6334.618357059374,"TSS","Total","mg/L",172.2739058842315,7270.267799464534,19770.506057564984
"ORANGE CO","highway/arterial",0.45,167.96733726491033,6.7,42.20179348780872,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.09848436915267057,4.156217008758123,11.302267786374948
"ORANGE CO","highway/arterial",0.45,167.96733726491033,6.7,42.20179348780872,6334.618357059374,"Zinc, Total","Total","mg/L",0.58597009784445,24.72898905926255,67.24712781964055
"ORANGE CO","multi-family",0.485,428.56775754560744,6.7,116.05257734537095,6334.618357059374,"Copper, Total","Dissolved","mg/L",0.01193734375304908,1.385359509199009,3.7672970685538596
"ORANGE CO","multi-family",0.485,428.56775754560744,6.7,116.05257734537095,6334.618357059374,"Copper, Total","Total","mg/L",0.0231446929134595,2.6860012644741174,7.304215709058735
"ORANGE CO","multi-family",0.485,428.56775754560744,6.7,116.05257734537095,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",21462.93950666575,2490829.4471563445,30723929173853.094
"ORANGE CO","multi-family",0.485,428.56775754560744,6.7,116.05257734537095,6334.618357059374,"Lead, Total","Total","mg/L",0.0022778102283991554,0.26434574770937,0.7188523656260042
"ORANGE CO","multi-family",0.485,428.56775754560744,6.7,116.05257734537095,6334.618357059374,"TN","Total","mg/L",6.349371628732227,736.8609420379506,2003.7932741923626
"ORANGE CO","multi-family",0.485,428.56775754560744,6.7,116.05257734537095,6334.618357059374,"TP","Total","mg/L",0.5809722171241416,67.42332316331108,183.3485719906466
"ORANGE CO","multi-family",0.485,428.56775754560744,6.7,116.05257734537095,6334.618357059374,"TSS","Total","mg/L",48.703478310591834,5652.164183628555,15370.292995123295
"ORANGE CO","multi-family",0.485,428.56775754560744,6.7,116.05257734537095,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.028403506524265307,3.296300137787048,8.963840623102074
"ORANGE CO","multi-family",0.485,428.56775754560744,6.7,116.05257734537095,6334.618357059374,"Zinc, Total","Total","mg/L",0.0910587841812683,10.56760659417208,28.737171167124067
"ORANGE CO","open space",0.078,79657.55021431607,6.7,3469.0863118334646,6334.618357059374,"Copper, Total","Dissolved","mg/L",4.5383849222810336e-4,1.5744049011716517,4.281380341720929
"ORANGE CO","open space",0.078,79657.55021431607,6.7,3469.0863118334646,6334.618357059374,"Copper, Total","Total","mg/L",0.0067692263495350005,23.483030470874283,63.85891262610674
"ORANGE CO","open space",0.078,79657.55021431607,6.7,3469.0863118334646,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",1093.7074339230464,3794165.4881729437,46800342699331.48
"ORANGE CO","open space",0.078,79657.55021431607,6.7,3469.0863118334646,6334.618357059374,"Lead, Total","Total","mg/L",0.0014249616539121403,4.943314968474181,13.442673808503798
"ORANGE CO","open space",0.078,79657.55021431607,6.7,3469.0863118334646,6334.618357059374,"TN","Total","mg/L",2.420950642233769,8398.486734597604,22838.544251832143
"ORANGE CO","open space",0.078,79657.55021431607,6.7,3469.0863118334646,6334.618357059374,"TP","Total","mg/L",0.1859690057019451,645.1425321058973,1754.3775127419465
"ORANGE CO","open space",0.078,79657.55021431607,6.7,3469.0863118334646,6334.618357059374,"TSS","Total","mg/L",103.45130068022969,358881.49113115284,975929.4829385773
"ORANGE CO","open space",0.078,79657.55021431607,6.7,3469.0863118334646,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.010369371344090314,35.97224419210188,97.8216334419672
"ORANGE CO","open space",0.078,79657.55021431607,6.7,3469.0863118334646,6334.618357059374,"Zinc, Total","Total","mg/L",0.011869975655119219,41.177970066970545,111.9778980778715
"ORANGE CO","single family",0.405,4675.315001722693,6.7,1057.205604764544,6334.618357059374,"Copper, Total","Dissolved","mg/L",0.01047492053646517,11.074144700614202,30.114632765242785
"ORANGE CO","single family",0.405,4675.315001722693,6.7,1057.205604764544,6334.618357059374,"Copper, Total","Total","mg/L",0.025896546493846418,27.377974097340033,74.4506829274135
"ORANGE CO","single family",0.405,4675.315001722693,6.7,1057.205604764544,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",19674.340539016797,20799823.08789484,256562042861155.94
"ORANGE CO","single family",0.405,4675.315001722693,6.7,1057.205604764544,6334.618357059374,"Lead, Total","Total","mg/L",0.0025109212365633307,2.6545600044170725,7.218715471713825
"ORANGE CO","single family",0.405,4675.315001722693,6.7,1057.205604764544,6334.618357059374,"TN","Total","mg/L",5.8323359783393665,6165.9782851702785,16767.540673914595
"ORANGE CO","single family",0.405,4675.315001722693,6.7,1057.205604764544,6334.618357059374,"TP","Total","mg/L",0.6373163229435632,673.7743886238652,1832.2379586486993
"ORANGE CO","single family",0.405,4675.315001722693,6.7,1057.205604764544,6334.618357059374,"TSS","Total","mg/L",93.2354275651122,98569.01658445528,268045.0560039515
"ORANGE CO","single family",0.405,4675.315001722693,6.7,1057.205604764544,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.014957835459302755,15.81350748272071,43.002686297402335
"ORANGE CO","single family",0.405,4675.315001722693,6.7,1057.205604764544,6334.618357059374,"Zinc, Total","Total","mg/L",0.08025909389387786,84.85036389793147,230.73904286637145
"ORANGE CO","surface street",0.471,1765.6561276712425,6.7,464.323420174345,6334.618357059374,"Copper, Total","Dissolved","mg/L",0.012949043628956136,6.012544225783725,16.3502975840848
"ORANGE CO","surface street",0.471,1765.6561276712425,6.7,464.323420174345,6334.618357059374,"Copper, Total","Total","mg/L",0.02919603936894787,13.5564048553347,36.864802192147295
"ORANGE CO","surface street",0.471,1765.6561276712425,6.7,464.323420174345,6334.618357059374,"Fecal coliforms","Total","CFU/100 mL",16816.869832900793,7808466.517439262,96316017345987.625
"ORANGE CO","surface street",0.471,1765.6561276712425,6.7,464.323420174345,6334.618357059374,"Lead, Total","Total","mg/L",0.003866052031887261,1.7950985020178691,4.881526621438072
"ORANGE CO","surface street",0.471,1765.6561276712425,6.7,464.323420174345,6334.618357059374,"TN","Total","mg/L",5.505199303783698,2556.19296947427,6951.219677357444
"ORANGE CO","surface street",0.471,1765.6561276712425,6.7,464.323420174345,6334.618357059374,"TP","Total","mg/L",0.6931660044602971,321.85320993959044,875.2361002748847
"ORANGE CO","surface street",0.471,1765.6561276712425,6.7,464.323420174345,6334.618357059374,"TSS","Total","mg/L",76.27630707003945,35416.875777029294,96311.38445015128
"ORANGE CO","surface street",0.471,1765.6561276712425,6.7,464.323420174345,6334.618357059374,"Zinc, Total","Dissolved","mg/L",0.03082256141039716,14.311637132609393,38.918553817889006
"ORANGE CO","surface street",0.471,1765.6561276712425,6.7,464.323420174345,6334.618357059374,"Zinc, Total","Total","mg/L",0.11216390547311601,52.080328209389165,141.6253806248425
"ORANGE CO","water",0.797,81.08743711510509,6.7,36.08323378757914,6334.618357059374,,,,,,
"RANCHO SANTA MARGARITA","agriculture",0.222,21.80230699764532,6.7,2.702395952358138,1219.5195818732072,"Copper, Total","Dissolved","mg/L",0.007195275858728533,0.01944448435672821,0.05287663485920508
